LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList
1107,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:19.392,25746,INFO,nova.osapi_compute.wsgi.server,req-ebd68e1c-457d-484c-9bc7-e813b34f0c7e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2695768",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2695768']"
1108,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:19.658,25746,INFO,nova.osapi_compute.wsgi.server,req-f894c9ea-bf2b-40c2-98df-e60c969bb8eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627070",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2627070']"
1109,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.180,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
1110,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.182,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
1111,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.238,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Started (Lifecycle Event),17cee22d,[instance: <*> VM Started (Lifecycle Event),['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1112,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.330,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Paused (Lifecycle Event),a0921dd2,[instance: <*> VM Paused (Lifecycle Event),['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1113,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.372,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1114,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.455,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] During sync_power_state the instance has a pending task (spawning). Skip.,a44f2c0c,[instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1115,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:20.938,25746,INFO,nova.osapi_compute.wsgi.server,req-b0e44ae8-e497-4e7f-971d-fec7ab6cdc78 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2749891",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2749891']"
1116,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:21.207,25746,INFO,nova.osapi_compute.wsgi.server,req-79805ef8-d822-4dd2-badb-4a56c8687410 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645309",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2645309']"
1117,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:22.485,25746,INFO,nova.osapi_compute.wsgi.server,req-355185de-7074-4448-a197-a632db9c5cbd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717261",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2717261']"
1118,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:22.754,25746,INFO,nova.osapi_compute.wsgi.server,req-2567652e-8b67-4fdb-ae28-88239694577a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2652020",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2652020']"
1119,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:24.184,25746,INFO,nova.osapi_compute.wsgi.server,req-97f723ce-8b78-4bdd-9d45-f7fa2e7707de 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4219470",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.4219470']"
1120,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:24.448,25746,INFO,nova.osapi_compute.wsgi.server,req-4beb51c0-21fe-4609-b459-ffc91c724c5c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611339",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2611339']"
1121,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:25.426,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
1122,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:25.427,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
1123,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:25.599,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1124,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:25.730,25746,INFO,nova.osapi_compute.wsgi.server,req-25d4598c-81f0-4e79-87fd-228f3dc94aa7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755768",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2755768']"
1125,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:25.989,25746,INFO,nova.osapi_compute.wsgi.server,req-4d246567-e421-4c7a-a3bb-25a9aca95a74 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2553751",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2553751']"
1126,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:26.577,25743,INFO,nova.api.openstack.compute.server_external_events,req-a27af937-85b3-4903-abf5-6c809b6cde67 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:899a49ed-0154-4308-949e-f59ac7acc66d for instance 17288ea8-cbf4-4f0e-94fe-853fd2735f29,16f9f039,Creating event <*> for instance <*>,"['network-vif-plugged:899a49ed-0154-4308-949e-f59ac7acc66d', '17288ea8-cbf4-4f0e-94fe-853fd2735f29']"
1127,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:26.583,25743,INFO,nova.osapi_compute.wsgi.server,req-a27af937-85b3-4903-abf5-6c809b6cde67 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0935540",3075551a,"<*> ""POST <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200', '380', '0.0935540']"
1128,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.594,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event),704d0812,[instance: <*> VM Resumed (Lifecycle Event),['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1129,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.601,2931,INFO,nova.virt.libvirt.driver,-,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Instance spawned successfully.,11014179,[instance: <*> Instance spawned successfully.,['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1130,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.601,2931,INFO,nova.compute.manager,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 18.98 seconds to spawn the instance on the hypervisor.,944eaae0,[instance: <*> Took <*> seconds to spawn the instance on the hypervisor.,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '18.98']"
1131,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.713,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] During sync_power_state the instance has a pending task (spawning). Skip.,a44f2c0c,[instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1132,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.714,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event),704d0812,[instance: <*> VM Resumed (Lifecycle Event),['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1133,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.735,2931,INFO,nova.compute.manager,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 19.79 seconds to build instance.,6206c58c,[instance: <*> Took <*> seconds to build instance.,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '19.79']"
1134,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:27.260,25746,INFO,nova.osapi_compute.wsgi.server,req-c3a9d75b-ddc5-4987-9989-6925aa53232a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2654040",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1910', '0.2654040']"
1135,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:27.521,25746,INFO,nova.osapi_compute.wsgi.server,req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577920",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1910', '0.2577920']"
1136,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.367,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
1137,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.369,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
1138,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.547,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1139,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.033,25797,INFO,nova.metadata.wsgi.server,req-610fdd1e-f55d-480e-866a-6effcc9d83ae - - - - -,"10.11.21.134,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2398081",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.134,10.11.10.1', '/openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200', '264', '0.2398081']"
1140,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.381,25799,INFO,nova.metadata.wsgi.server,req-816e73b8-912b-4ce2-802f-2ac72c996398 - - - - -,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2231328",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.134,10.11.10.1', '/openstack/2013-10-17 HTTP/1.1"" status: 200', '157', '0.2231328']"
1141,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.394,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0007591",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.134,10.11.10.1', '/openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200', '124', '0.0007591']"
1142,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.629,25774,INFO,nova.metadata.wsgi.server,req-b0c8e9d7-4c07-4875-80da-ee5c41be4832 - - - - -,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2222700",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.134,10.11.10.1', '/openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200', '124', '0.2222700']"
1143,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.802,25746,INFO,nova.osapi_compute.wsgi.server,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 204 len: 203 time: 0.2726481",ddd37b03,"<*> ""DELETE <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 204', '203', '0.2726481']"
1144,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:33.843,2931,INFO,nova.compute.manager,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Terminating instance,fcc9fd98,[instance: <*> Terminating instance,['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1145,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.944,25783,INFO,nova.metadata.wsgi.server,req-49f8125c-481f-4d59-b390-607c59629638 - - - - -,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2255361",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.134,10.11.10.1', '/openstack/2013-10-17/user_data HTTP/1.1"" status: 404', '176', '0.2255361']"
1146,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:34.059,2931,INFO,nova.virt.libvirt.driver,-,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Instance destroyed successfully.,53dc6369,[instance: <*> Instance destroyed successfully.,['17288ea8-cbf4-4f0e-94fe-853fd2735f29]']
1147,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:34.080,25746,INFO,nova.osapi_compute.wsgi.server,req-c825e8ea-d765-4f39-9175-93cb0321be3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2741730",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1916', '0.2741730']"
1148,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:34.741,2931,INFO,nova.virt.libvirt.driver,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Deleting instance files /var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del,b81be278,[instance: <*> Deleting instance files <*>,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '/var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del']"
1149,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:34.742,2931,INFO,nova.virt.libvirt.driver,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Deletion of /var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del complete,6592825f,[instance: <*> Deletion of <*>,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '/var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del complete']"
1150,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:34.853,2931,INFO,nova.compute.manager,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 1.00 seconds to destroy the instance on the hypervisor.,07cdf39d,[instance: <*> Took <*> seconds to destroy the instance on the hypervisor.,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '1.00']"
1151,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:35.145,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
1152,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:35.146,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
1153,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:35.247,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1154,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:35.282,25746,INFO,nova.osapi_compute.wsgi.server,req-2d69546b-af37-4bab-b9b9-be2a92f487a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1977990",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1874', '0.1977990']"
1155,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:35.420,2931,INFO,nova.compute.manager,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 0.57 seconds to deallocate network for instance.,9981588e,[instance: <*> Took <*> seconds to deallocate network for instance.,"['17288ea8-cbf4-4f0e-94fe-853fd2735f29]', '0.57']"
1156,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:36.381,25746,INFO,nova.osapi_compute.wsgi.server,req-c52a31aa-4db4-4cc1-ae33-1134f503fb3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0929339",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '211', '0.0929339']"
